4.44617	0.170628	0.975343	0.000109992
-0.491759	0.175824	0.99159	0.00011014
-2.34054	0.16438	0.9814	0.000102163
-1.23175	0.179298	0.979835	0.000113427
-5.05946	0.152704	0.979476	9.04592e-05
1.29227	0.157364	0.988112	9.13709e-05
-4.75677	0.150878	0.989203	8.36501e-05
-0.654886	0.150961	1.00005	8.23017e-05
-5.74685	0.153524	1.00713	8.36616e-05
2.10417	0.178638	1.01064	0.000115483
-6.15956	0.158358	0.959643	9.95514e-05
1.64736	0.188041	0.995061	0.000116596
-4.61878	0.155384	0.979442	9.4607e-05
4.28765	0.1814	1.00883	0.000107367
-6.57731	0.141301	1.00523	8.09446e-05
0.713494	0.193491	0.98223	0.000106414
