-1.89974	0.447258	1.00147	0.000260855
-1.43658	0.550239	1.02479	0.000316886
-4.8016	0.517208	1.00984	0.000297304
-0.444715	0.468597	1.00534	0.000260844
-7.63323	0.497402	1.03362	0.0002882
-2.79758	0.41651	0.998401	0.000233243
-4.33436	0.530838	1.0152	0.00030107
-3.04906	0.495273	1.01273	0.000276125
-8.36151	0.438189	1.03474	0.000251874
0.585672	0.4597	1.03055	0.000262611
-3.87981	0.558935	1.00643	0.000287782
-1.83683	0.390146	1.00799	0.000195616
-8.46035	0.35322	1.0132	0.000162916
-3.01979	0.372407	1.01742	0.00017162
-7.86882	0.333895	1.0163	0.000162333
-0.60558	0.38538	1.00014	0.000192015
-11.8246	1.06016	0.944632	0.000587633
-2.28095	0.709258	0.907306	0.000369723
-16.054	0.761595	0.938949	0.000428669
-3.91255	0.730384	0.936923	0.000398494
-13.0866	0.747122	0.96027	0.000407885
-1.7558	0.723782	0.928331	0.00038466
-14.5262	0.711616	0.962031	0.000394973
-5.17809	0.604431	0.945922	0.000334402
-6.79062	0.693614	0.942666	0.000379974
-4.57959	0.651249	0.938243	0.000355271
-8.70631	0.699352	0.958626	0.00038761
-5.80221	0.577641	0.971898	0.000326377
-10.0247	0.610013	0.929977	0.000327237
-7.31523	0.661151	0.954299	0.000357217
-10.0799	0.618184	0.985904	0.00034799
-1.56984	0.679363	0.949921	0.000364772
