-17.9864	0.133453	0.997935	0.000103092
-15.2614	0.115885	1.00306	7.937e-05
-16.3659	0.102907	0.99598	5.85184e-05
-22.9286	0.108084	1.01594	5.97111e-05
-24.1227	0.0956801	0.997622	5.09232e-05
-21.0928	0.100309	0.998934	5.21577e-05
-21.7777	0.0947655	0.990667	4.89476e-05
-18.2238	0.102483	0.990317	5.44885e-05
-12.0881	0.116083	0.982232	7.76429e-05
-12.6384	0.113056	0.998135	7.67471e-05
-24.427	0.1097	1.01534	7.04124e-05
-11.9358	0.0970192	1.02433	5.75913e-05
-26.8088	0.102798	0.990837	5.78001e-05
-11.7518	0.10499	1.02427	5.76307e-05
-17.5411	0.101803	1.01347	5.60865e-05
-18.3036	0.118796	0.972722	6.62381e-05
