-19.6811	0.140693	1.00354	0.000109265
-11.4216	0.123662	0.978003	8.84158e-05
-17.9871	0.115262	1.00182	7.17704e-05
-16.0127	0.103228	1.00477	6.14872e-05
-21.246	0.114765	0.984342	6.80729e-05
-13.5098	0.100287	0.967069	5.50144e-05
-19.5266	0.102464	1.00269	5.57887e-05
-12.3251	0.0947709	0.963256	5.05853e-05
-20.688	0.12063	0.990826	8.31935e-05
-17.3519	0.113002	0.984342	7.88389e-05
-20.9663	0.115002	0.98866	8.00023e-05
-14.5421	0.110357	0.992589	7.65048e-05
-19.4817	0.104459	0.984628	5.87435e-05
-14.5689	0.101239	0.984578	5.55482e-05
-19.0789	0.116495	0.987802	7.58831e-05
-14.211	0.117828	0.985125	8.98442e-05
